ticker,date,window_start,window_end,window_size,garch_omega,garch_alpha1,garch_beta1,garch_gamma,realized_return,sigma,xi,xi_lo,xi_hi,ce,ce_se,ce_lo,ce_hi,ci_level,xp_fixed_tau,xp_fixed,xp_fixed_se,xp_fixed_lo,xp_fixed_hi,xp_fixed_alpha,es_01_alpha,es_01,es_01_se,es_01_lo,es_01_hi,es_01_var,es_01_var_se,var_alpha,var,var_se,var_lo,var_hi,es_alpha,es_var,es_var_se,es,es_se,es_lo,es_hi,tau_alpha,omega_alpha,alpha_tau,exception_var,exception_ce,exception_xp_fixed
ETH,2023-08-07,2020-11-10,2023-08-06,1000,0.2395339768,0.09109430682,0.9032700029,1.04824149e-11,-0.02863360536,1.939002425,-2.993494081,-3.430696545,-2.556291618,-5.804392283,0.9591518995,-7.684295461,-3.924489104,0.95,0.01,-4.036662284,0.630315329,-5.272057628,-2.80126694,0.029,0.01,-7.252373172,1.201439403,-9.607151131,-4.897595212,-5.804392283,0.9683098895,0.01,-5.804392283,0.9683098895,-7.702244792,-3.906539773,0.025,-4.21792411,0.6471920981,-5.765542619,0.9146577511,-7.558238869,-3.972846368,0.002210315577,451.4240839,0.009,false,false,false
ETH,2023-08-08,2020-11-11,2023-08-07,1000,0.2222230905,0.09078574407,0.9044454028,9.842567771e-12,1.567804019,1.874113172,-2.99249185,-3.430648117,-2.554335582,-5.608268393,0.980619874,-7.530248028,-3.686288757,0.95,0.01,-3.904379912,0.6486965816,-5.175801849,-2.632957976,0.029,0.01,-7.009428228,1.22705198,-9.414405915,-4.60445054,-5.608268393,0.9859300971,0.01,-5.608268393,0.9859300971,-7.540655874,-3.675880911,0.025,-4.076135159,0.6658202218,-5.575863606,0.9386434277,-7.415570919,-3.736156294,0.002214004449,450.6702758,0.009,false,false,false
ETH,2023-08-09,2020-11-12,2023-08-08,1000,0.2163519106,0.09056499102,0.90492995,9.732748933e-12,-0.081386684,1.892488491,-2.985636304,-3.386179334,-2.585093275,-5.650282343,0.9253380209,-7.463911538,-3.836653149,0.95,0.01,-3.944609843,0.6239792656,-5.167586731,-2.721632955,0.029,0.01,-7.080075375,1.192619306,-9.417566262,-4.742584488,-5.650282343,0.9534686361,0.01,-5.650282343,0.9534686361,-7.51904653,-3.781518156,0.025,-4.117220668,0.6410705076,-5.631888821,0.9076882615,-7.410925123,-3.85285252,0.002242857126,444.8598759,0.01,false,false,false
ETH,2023-08-10,2020-11-13,2023-08-09,1000,0.1994790033,0.09025873818,0.9060872844,9.298551045e-12,-0.1913166923,1.825252659,-2.96702148,-3.41139365,-2.52264931,-5.415563847,0.9745785415,-7.325702688,-3.505425005,0.95,0.01,-3.806627674,0.6488739654,-5.078397276,-2.534858071,0.029,0.01,-6.831802092,1.231879772,-9.246242078,-4.417362106,-5.415563847,0.9712900417,0.01,-5.415563847,0.9712900417,-7.319257347,-3.511870346,0.025,-3.970279055,0.665479538,-5.434881617,0.9394588945,-7.276187216,-3.593576019,0.002317057505,430.5818653,0.01,false,false,false
ETH,2023-08-11,2020-11-14,2023-08-10,1000,0.1828313009,0.09013911503,0.9071105052,8.828956098e-12,-0.1962763333,1.757734711,-2.963858481,-3.409513844,-2.518203118,-5.209676931,0.9822532931,-7.134858009,-3.284495853,0.95,0.01,-3.6744829,0.6585570721,-4.965231043,-2.383734757,0.029,0.01,-6.58074607,1.243967645,-9.018877853,-4.142614286,-5.209676931,0.9775194404,0.01,-5.209676931,0.9775194404,-7.125579828,-3.293774034,0.025,-3.829638974,0.6751197061,-5.238451725,0.9518989481,-7.10413938,-3.37276407,0.002333328987,427.5722268,0.01,false,false,false
ETH,2023-08-12,2020-11-15,2023-08-11,1000,0.1653872882,0.09006078094,0.9081627747,8.272004818e-12,0.09553551091,1.68713296,-2.970138869,-3.375820896,-2.564456843,-5.011019182,0.9721151391,-6.916329843,-3.10570852,0.95,0.01,-3.522899808,0.6672855487,-4.830755451,-2.215044165,0.028,0.01,-6.317476086,1.2514257,-8.770225387,-3.864726785,-5.011019182,0.9870482033,0.01,-5.011019182,0.9870482033,-6.945598111,-3.076440252,0.025,-3.66355453,0.6821095189,-5.029927285,0.9629189093,-6.917213667,-3.142640902,0.002309672923,431.9617367,0.01,false,false,false
ETH,2023-08-13,2020-11-16,2023-08-12,1000,0.1497542719,0.08986365629,0.9091363437,9.804666308e-21,-0.5211127927,1.618570622,-2.977393442,-3.383691095,-2.571095789,-4.819121557,0.989160988,-6.757841468,-2.880401646,0.95,0.01,-3.381954115,0.6800114069,-4.714751982,-2.049156248,0.028,0.01,-6.064614307,1.271365982,-8.556445844,-3.572782771,-4.819121557,1.006006978,0.01,-4.819121557,1.006006978,-6.790859001,-2.847384113,0.025,-3.513596774,0.6999930693,-4.831193536,0.9833310017,-6.758486884,-2.903900188,0.002287222908,436.2114308,0.01,false,false,false
ETH,2023-08-14,2020-11-17,2023-08-13,1000,0.1430916562,0.08938031009,0.9096196899,2.373891936e-66,0.2663601415,1.580296993,-2.985568446,-3.432336067,-2.538800825,-4.718084836,1.023974628,-6.725038227,-2.711131444,0.95,0.01,-3.309815924,0.6952256662,-4.672433191,-1.947198657,0.028,0.01,-5.932585058,1.304986783,-8.490312152,-3.374857963,-4.718084836,1.034271334,0.01,-4.718084836,1.034271334,-6.7452194,-2.690950271,0.025,-3.436632301,0.7221462549,-4.72745192,1.012742113,-6.712389987,-2.742513853,0.002279251723,437.7404823,0.01,false,false,false
ETH,2023-08-15,2020-11-18,2023-08-14,1000,0.1357542712,0.08879505046,0.9102049495,8.005828853e-24,-0.9399412544,1.535334789,-2.99482284,-3.410983966,-2.578661715,-4.598055695,0.9996530772,-6.557339723,-2.638771666,0.95,0.01,-3.225400796,0.6886903868,-4.575209151,-1.875592442,0.028,0.01,-5.776059623,1.320528111,-8.364247162,-3.187872085,-4.598055695,1.048108036,0.01,-4.598055695,1.048108036,-6.652309696,-2.543801693,0.025,-3.34583349,0.7336063604,-4.606191483,1.027902236,-6.620842846,-2.591540121,0.002269937251,439.5408122,0.01,false,false,false
ETH,2023-08-16,2020-11-19,2023-08-15,1000,0.1309553602,0.08854116996,0.91045883,7.71312029e-24,-1.171280785,1.521017773,-3.000758366,-3.4179342,-2.583582533,-4.564206808,1.036828466,-6.596353259,-2.532060356,0.95,0.01,-3.200483735,0.7152360919,-4.602320716,-1.798646755,0.028,0.01,-5.730636821,1.366687964,-8.409296009,-3.051977633,-4.564206808,1.085705179,0.01,-4.564206808,1.085705179,-6.692149857,-2.436263758,0.025,-3.318348008,0.7617490569,-4.570508937,1.066306899,-6.660432056,-2.480585818,0.002264623545,440.5744957,0.01,false,false,false
ETH,2023-08-17,2020-11-20,2023-08-16,1000,0.1278441097,0.08840312785,0.9105968722,1.439660504e-23,-6.919957367,1.525665024,-3.004595173,-3.448934644,-2.560255703,-4.584005768,1.015558261,-6.574463384,-2.593548152,0.95,0.01,-3.213541363,0.6882620739,-4.56251024,-1.864572486,0.029,0.01,-5.753763993,1.438244799,-8.572672001,-2.934855986,-4.584005768,1.143046762,0.01,-4.584005768,1.143046762,-6.824336255,-2.343675281,0.025,-3.330738053,0.8043310431,-4.58999511,1.124777888,-6.794519262,-2.385470959,0.002260401154,441.3993494,0.01,true,true,true
ETH,2023-08-18,2020-11-21,2023-08-17,1000,0.3098533175,0.09149943064,0.8985866392,4.534123634e-11,-1.433932169,2.843621241,-3.09399571,-3.50658168,-2.68140974,-8.798151919,1.202583845,-11.15517294,-6.441130893,0.95,0.01,-6.067286296,0.7968285676,-7.62904159,-4.505531002,0.027,0.01,-10.84546848,1.526229506,-13.83682334,-7.854113618,-8.798151919,1.299811132,0.01,-8.798151919,1.299811132,-11.34573492,-6.250568913,0.025,-6.29477931,0.8289068705,-8.652929033,1.177736915,-10.96125097,-6.344607097,0.002068485713,482.4454468,0.009,false,false,false
ETH,2023-08-19,2020-11-22,2023-08-18,1000,0.3016402443,0.09037658191,0.8999600126,3.385917083e-11,0.5120604489,2.772978132,-3.07954895,-3.464144636,-2.694953264,-8.539521895,1.110629017,-10.71631477,-6.362729022,0.95,0.01,-5.946371779,0.7599971269,-7.435938776,-4.456804782,0.027,0.01,-10.58500956,1.456820756,-13.44032577,-7.729693343,-8.539521895,1.197357534,0.01,-8.539521895,1.197357534,-10.88629954,-6.192744253,0.025,-6.143862248,0.7852952391,-8.47940627,1.120947037,-10.67642209,-6.282390449,0.002131045427,468.2532535,0.01,false,false,false
ETH,2023-08-20,2020-11-23,2023-08-19,1000,0.2936477314,0.08948623602,0.9010391384,2.508103264e-11,0.9170393113,2.679131437,-3.068956551,-3.487748976,-2.650164126,-8.222137975,1.081953666,-10.34272819,-6.101547757,0.95,0.01,-5.752639974,0.715292592,-7.154587692,-4.350692255,0.027,0.01,-10.24000347,1.400652805,-12.98523252,-7.494774414,-8.222137975,1.13570218,0.01,-8.222137975,1.13570218,-10.44807334,-5.996202605,0.025,-5.943165516,0.750197753,-8.202360159,1.072087142,-10.30361235,-6.101107972,0.002183509651,456.9782825,0.01,false,false,false
ETH,2023-08-21,2020-11-24,2023-08-20,1000,0.2866971744,0.08892194454,0.9019277346,2.217369561e-11,-1.049077201,2.605402194,-3.247442591,-3.632984113,-2.861901068,-8.46089405,1.016797611,-10.45378075,-6.468007353,0.95,0.01,-5.754133659,0.6844124662,-7.095557443,-4.412709874,0.027,0.01,-10.18899456,1.250261176,-12.63946143,-7.738527679,-8.46089405,1.101868736,0.01,-8.46089405,1.101868736,-10.62051709,-6.301271013,0.025,-5.814733421,0.6903765584,-8.212434577,1.015210042,-10.2022097,-6.222659458,0.001823060338,547.5281968,0.009,false,false,false
ETH,2023-08-22,2020-11-25,2023-08-21,1000,0.2802136117,0.08833384574,0.9026867207,1.792203027e-11,-2.022173163,2.54127088,-3.248915389,-3.634528391,-2.863302388,-8.25637407,1.00213104,-10.22051482,-6.292233324,0.95,0.01,-5.622609511,0.6749352981,-6.945458387,-4.299760635,0.027,0.01,-9.971789898,1.232676748,-12.38779193,-7.555787867,-8.25637407,1.085829081,0.01,-8.25637407,1.085829081,-10.38455996,-6.128188178,0.025,-5.67785437,0.6786267704,-8.025180252,0.99893892,-9.983064558,-6.067295946,0.00185441174,538.2545671,0.01,false,false,false
ETH,2023-08-23,2020-11-26,2023-08-22,1000,0.2768903132,0.08792001825,0.9031872388,1.532524127e-11,2.739655111,2.539237376,-3.220252377,-3.772354151,-2.668150602,-8.176985195,1.107995329,-10.34861613,-6.005354256,0.95,0.01,-5.656066933,0.7236027922,-7.074302345,-4.237831521,0.024,0.01,-10.40772594,1.476674521,-13.30195482,-7.513497066,-8.176985195,1.176426025,0.01,-8.176985195,1.176426025,-10.48273783,-5.871232556,0.025,-5.650697648,0.6994836916,-8.078432408,1.081803401,-10.19872811,-5.958136703,0.002431037967,410.3469281,0.009,false,false,false
ETH,2023-08-24,2020-11-27,2023-08-23,1000,0.2836472663,0.08947013114,0.9016849867,1.554695704e-11,-1.157758741,2.610217493,-3.057035531,-3.481115755,-2.632955307,-7.979527619,0.941350459,-9.824540615,-6.134514622,0.95,0.01,-5.570546506,0.6030637786,-6.752529793,-4.38856322,0.028,0.01,-9.982156161,1.186897576,-12.30843266,-7.655879659,-7.979527619,1.000212355,0.01,-7.979527619,1.000212355,-9.939907812,-6.019147426,0.025,-5.802847978,0.6128909432,-7.937721383,0.8820211502,-9.666451071,-6.208991695,0.002230030035,447.4244535,0.01,false,false,false
ETH,2023-08-25,2020-11-28,2023-08-24,1000,0.2767034499,0.08870119494,0.9026210554,1.44003681e-11,-0.4231685246,2.549162214,-3.047615383,-3.474338707,-2.620892059,-7.768865976,0.9339244154,-9.599324195,-5.938407758,0.95,0.01,-5.445163185,0.5989585113,-6.619100295,-4.271226074,0.028,0.01,-9.760119694,1.180113264,-12.07309919,-7.447140198,-7.768865976,0.983141309,0.01,-7.768865976,0.983141309,-9.695787534,-5.841944419,0.025,-5.675647272,0.6086223939,-7.758324618,0.8733532145,-9.470065464,-6.046583772,0.002277391753,438.0988063,0.009,false,false,false
ETH,2023-08-26,2020-11-29,2023-08-25,1000,0.2692394422,0.08799425722,0.9035549612,1.309449907e-11,-0.4018077592,2.471643116,-3.037456779,-3.465946539,-2.608967019,-7.507509137,0.9207305068,-9.312107769,-5.702910504,0.95,0.01,-5.291254225,0.5915590683,-6.450688694,-4.131819757,0.028,0.01,-9.474232568,1.174864289,-11.77692426,-7.171540874,-7.507509137,0.9635707618,0.01,-7.507509137,0.9635707618,-9.396073126,-5.618945147,0.025,-5.512094861,0.6075834183,-7.537180199,0.8676538941,-9.237750582,-5.836609815,0.002328555824,428.4507307,0.009,false,false,false
ETH,2023-08-27,2020-11-30,2023-08-26,1000,0.264184174,0.08791735382,0.9038989493,1.189962651e-11,0.6783869824,2.401741559,-3.031904918,-3.461988433,-2.601821402,-7.281852044,0.9055649406,-9.056726714,-5.506977375,0.95,0.01,-5.170960187,0.5842221206,-6.316014502,-4.025905871,0.028,0.01,-9.211247645,1.156733232,-11.47840312,-6.944092171,-7.281852044,0.9068713535,0.01,-7.281852044,0.9068713535,-9.059287236,-5.504416853,0.025,-5.363248006,0.6010349149,-7.364179155,0.8570119594,-9.043891729,-5.68446658,0.002357371623,423.2012546,0.01,false,false,false
ETH,2023-08-28,2020-12-01,2023-08-27,1000,0.2601749653,0.08807704309,0.903998389,1.103208222e-11,-0.305481155,2.342603677,-3.220660703,-3.574471696,-2.86684971,-7.544731606,0.845125034,-9.201146235,-5.888316977,0.95,0.01,-5.127504666,0.5726367541,-6.249852081,-4.005157252,0.029,0.01,-9.052840043,1.058670001,-11.12779512,-6.977884969,-7.544731606,0.9471542263,0.01,-7.544731606,0.9471542263,-9.401119777,-5.688343434,0.025,-5.279875562,0.5928116681,-7.303301993,0.845961542,-8.961356148,-5.645247839,0.00178375397,559.6154307,0.01,false,false,false
ETH,2023-08-29,2020-12-02,2023-08-28,1000,0.2534992834,0.0877392354,0.9046098555,1.003544014e-11,4.56993339,2.277186728,-3.225909132,-3.624575444,-2.827242821,-7.345997463,0.8879474988,-9.086342581,-5.605652345,0.95,0.01,-4.991287624,0.5845360486,-6.136957227,-3.845618022,0.028,0.01,-8.975172388,1.097927165,-11.12707009,-6.823274687,-7.345997463,1.012753618,0.01,-7.345997463,1.012753618,-9.330958079,-5.361036847,0.025,-5.107469082,0.5911043749,-7.118464186,0.863531278,-8.810954391,-5.425973982,0.00197667506,504.9000441,0.009,false,false,false
ETH,2023-08-30,2020-12-03,2023-08-29,1000,0.272418389,0.08814532465,0.9032821509,1.317119583e-11,-1.433194083,2.62971486,-3.217995228,-3.618845918,-2.817144538,-8.462409871,0.8954895227,-10.21753708,-6.707282657,0.95,0.01,-5.758702212,0.5821346381,-6.899665137,-4.617739288,0.028,0.01,-10.36240403,1.104986981,-12.52813872,-8.196669347,-8.462409871,1.03889206,0.01,-8.462409871,1.03889206,-10.49860089,-6.42621885,0.025,-5.881207878,0.5785927929,-8.214669948,0.8645804285,-9.90921645,-6.520123447,0.002000485235,498.8787208,0.009,false,false,false
ETH,2023-08-31,2020-12-04,2023-08-30,1000,0.2664746803,0.08742233482,0.9041455888,1.299983996e-11,-3.550204887,2.580317816,-3.227887111,-3.691717521,-2.764056701,-8.328974621,0.9161956421,-10.12468508,-6.53326416,0.95,0.01,-5.697069086,0.5899493891,-6.853348641,-4.54078953,0.027,0.01,-10.34518841,1.157386653,-12.61362457,-8.076752258,-8.328974621,1.03550836,0.01,-8.328974621,1.03550836,-10.35853371,-6.299415531,0.025,-5.775588615,0.5749806024,-8.129763504,0.8798051434,-9.854149899,-6.40537711,0.002158122368,462.3657548,0.009,false,false,false
ETH,2023-09-01,2020-12-05,2023-08-31,1000,0.2803996808,0.08974961287,0.9015975503,1.411880226e-11,-1.047490727,2.738418952,-3.056564255,-3.442006962,-2.671121549,-8.370153487,0.8542228886,-10.04439958,-6.69590739,0.95,0.01,-5.909664694,0.566725561,-7.020426383,-4.798903006,0.028,0.01,-10.47857018,1.127443901,-12.68831962,-8.268820741,-8.370153487,0.8886651451,0.01,-8.370153487,0.8886651451,-10.11190517,-6.628401808,0.025,-6.119622648,0.5835021684,-8.418685968,0.8281440975,-10.04181857,-6.795553363,0.002241635736,445.1028095,0.01,false,false,false
ETH,2023-09-02,2020-12-06,2023-09-01,1000,0.275005547,0.08918855911,0.9023203765,1.322096063e-11,0.522686004,2.665083025,-3.205022925,-3.561119966,-2.848925883,-8.541652192,0.8038843139,-10.11723649,-6.966067889,0.95,0.01,-5.807286989,0.5509108564,-6.887052426,-4.727521552,0.028,0.01,-10.33766608,1.028133218,-12.35277016,-8.322562002,-8.541652192,0.9789280485,0.01,-8.541652192,0.9789280485,-10.46031591,-6.622988473,0.025,-5.959916573,0.5641796843,-8.277061276,0.8138271892,-9.872133256,-6.681989295,0.00187523893,532.2653796,0.01,false,false,false
ETH,2023-09-03,2020-12-07,2023-09-02,1000,0.2652979806,0.08783578255,0.9038795443,1.227636565e-11,-0.05546441745,2.578160989,-3.223022458,-3.577976081,-2.868068835,-8.309470767,0.7926288358,-9.862994738,-6.755946796,0.95,0.01,-5.628725277,0.543902767,-6.694755111,-4.562695442,0.028,0.01,-10.0325517,1.010394698,-12.01288891,-8.052214476,-8.309470767,0.9781345212,0.01,-8.309470767,0.9781345212,-10.2265792,-6.392362333,0.025,-5.772692624,0.5569837204,-8.022063936,0.8038093737,-9.597501359,-6.446626513,0.00184972038,539.6222533,0.01,false,false,false
ETH,2023-09-04,2020-12-08,2023-09-03,1000,0.2561582106,0.08666381676,0.9052636279,1.148147894e-11,-0.3957660792,2.493787307,-3.239088183,-3.606368707,-2.871807659,-8.077596998,0.7963244849,-9.638364309,-6.516829688,0.95,0.01,-5.463095549,0.5457368434,-6.532720107,-4.393470991,0.028,0.01,-9.771855148,1.016574868,-11.76430528,-7.779405018,-8.077596998,0.9927857573,0.01,-8.077596998,0.9927857573,-10.02342133,-6.13177267,0.025,-5.590722403,0.5583333634,-7.788292805,0.8087169381,-9.373348878,-6.203236733,0.001870454878,533.6293096,0.01,false,false,false
ETH,2023-09-05,2020-12-09,2023-09-04,1000,0.2554081511,0.08734078371,0.9047501703,1.06759656e-11,0.2435658217,2.425640515,-3.022402518,-3.458154237,-2.586650798,-7.331261999,0.8386434057,-8.97497287,-5.687551128,0.95,0.01,-5.204682575,0.5347365697,-6.252746993,-4.156618157,0.027,0.01,-9.319415138,1.066269866,-11.40926567,-7.229564602,-7.331261999,0.8585629642,0.01,-7.331261999,0.8585629642,-9.014014487,-5.648509511,0.025,-5.430261292,0.5477419877,-7.416694761,0.7663593102,-8.918731408,-5.914658114,0.002410909406,413.7812429,0.009,false,false,false
ETH,2023-09-06,2020-12-10,2023-09-05,1000,0.2475528542,0.08653547725,0.9057804255,1.023401147e-11,-0.08433099528,2.353614702,-3.011186976,-3.451361898,-2.571012054,-7.087173936,0.8357108066,-8.725137019,-5.449210854,0.95,0.01,-5.058071919,0.5346364765,-6.105940157,-4.01020368,0.027,0.01,-9.055056668,1.070550583,-11.15329725,-6.956816083,-7.087173936,0.8457691707,0.01,-7.087173936,0.8457691707,-8.74485105,-5.429496822,0.025,-5.278657581,0.5512145823,-7.20584173,0.7682054131,-8.711496673,-5.700186788,0.0024696225,403.9201851,0.009,false,false,false
ETH,2023-09-07,2020-12-11,2023-09-06,1000,0.2388004299,0.08558785267,0.9069673152,9.715225124e-12,0.9357779477,2.284319517,-2.998339609,-3.443538014,-2.553141203,-6.849165686,0.8421899318,-8.49982762,-5.198503751,0.95,0.01,-4.914726455,0.5419835126,-5.97699462,-3.85245829,0.027,0.01,-8.802472187,1.087786467,-10.93449449,-6.670449888,-6.849165686,0.8425710993,0.01,-6.849165686,0.8425710993,-8.500574695,-5.197756677,0.025,-5.133884465,0.5625162005,-7.002749458,0.7806683364,-8.532831281,-5.472667635,0.002534661717,393.5299657,0.01,false,false,false
ETH,2023-09-08,2020-12-12,2023-09-07,1000,0.231376773,0.08478870918,0.9079646394,9.341049897e-12,-0.6980156418,2.237254505,-2.997006272,-3.444085118,-2.549927425,-6.705065784,0.8496660954,-8.370380729,-5.039750838,0.95,0.01,-4.818248683,0.5499763734,-5.896182567,-3.740314799,0.027,0.01,-8.633493661,1.10077665,-10.79097625,-6.476011072,-6.705065784,0.846630288,0.01,-6.705065784,0.846630288,-8.364430656,-5.045700911,0.025,-5.035976628,0.5734076349,-6.867242175,0.7930688268,-8.421628513,-5.312855837,0.002553912853,390.5560388,0.009,false,false,false
ETH,2023-09-09,2020-12-13,2023-09-08,1000,0.2257255153,0.08444442407,0.9085043866,9.300755087e-12,-0.05963768808,2.186260064,-3.002908795,-3.411862354,-2.593955235,-6.565139574,0.8193512081,-8.171038433,-4.959240716,0.95,0.01,-4.717939379,0.5552456658,-5.806200886,-3.629677871,0.027,0.01,-8.446111385,1.107594233,-10.61695619,-6.275266579,-6.565139574,0.8474330608,0.01,-6.565139574,0.8474330608,-8.226077853,-4.904201296,0.025,-4.926312721,0.5825682689,-6.72308846,0.8042540088,-8.299397352,-5.146779568,0.002545795445,391.8045365,0.01,false,false,false
ETH,2023-09-10,2020-12-14,2023-09-09,1000,0.2189191343,0.08398097886,0.9091969666,9.239019862e-12,-1.127536278,2.127044041,-3.009930023,-3.42220311,-2.597656936,-6.402253719,0.8242100693,-8.017675771,-4.786831668,0.95,0.01,-4.599933861,0.5609442595,-5.699364407,-3.500503315,0.027,0.01,-8.228539381,1.120410125,-10.42450287,-6.032575889,-6.402253719,0.8539841567,0.01,-6.402253719,0.8539841567,-8.07603191,-4.728475529,0.025,-4.798762598,0.5951198885,-6.553966041,0.8210237198,-8.163142962,-4.944789119,0.002536089087,393.3079149,0.01,false,false,false
ETH,2023-09-11,2020-12-15,2023-09-10,1000,0.2117677984,0.08318135963,0.9101714772,9.187948098e-12,-4.115578466,2.097348909,-3.01655732,-3.468977791,-2.564136849,-6.326773203,0.8697424532,-8.031437087,-4.622109319,0.95,0.01,-4.541128094,0.5733953629,-5.664962354,-3.417293833,0.027,0.01,-8.1263657,1.142655612,-10.36592955,-5.886801853,-6.326773203,0.8738385944,0.01,-6.326773203,0.8738385944,-8.039465377,-4.61408103,0.025,-4.737483903,0.6108199801,-6.469910454,0.8423603612,-8.120906424,-4.818914484,0.002528942958,394.4221256,0.009,false,false,false
ETH,2023-09-12,2020-12-16,2023-09-11,1000,0.2245809476,0.08263353035,0.9098979916,1.092344836e-11,2.594985113,2.393554614,-3.000694123,-3.408382021,-2.593006225,-7.182325265,0.8654825165,-8.878639826,-5.486010703,0.95,0.01,-5.177417292,0.5835431908,-6.32114093,-4.033693655,0.027,0.01,-9.260492974,1.194777358,-11.60221356,-6.918772384,-7.182325265,0.9023143214,0.01,-7.182325265,0.9023143214,-8.950828837,-5.413821692,0.025,-5.39661602,0.6179958463,-7.373218329,0.862689837,-9.064059339,-5.682377319,0.002574225084,387.466419,0.01,false,false,false
ETH,2023-09-13,2020-12-17,2023-09-12,1000,0.2339622742,0.08443662285,0.9079278649,1.267068469e-11,0.972323288,2.460630057,-3.258902023,-3.618728711,-2.899075335,-8.018952273,0.7911677521,-9.569612573,-6.468291973,0.95,0.01,-5.367617321,0.5403493866,-6.426682658,-4.308551985,0.028,0.01,-9.513943289,0.9954038855,-11.46489905,-7.562987523,-8.018952273,0.9260456833,0.01,-8.018952273,0.9260456833,-9.83396846,-6.203936086,0.025,-5.569884117,0.5560372691,-7.638992432,0.7949406477,-9.197047472,-6.080937393,0.001664387231,599.8217205,0.01,false,false,false
ETH,2023-09-14,2020-12-18,2023-09-13,1000,0.225051573,0.08304370282,0.9094667336,1.225652846e-11,1.173803748,2.398289546,-3.261560807,-3.657474567,-2.865647046,-7.822167187,0.8221017975,-9.433457102,-6.210877272,0.95,0.01,-5.243130515,0.5376845492,-6.296972866,-4.189288163,0.028,0.01,-9.302181816,0.9934661681,-11.24933973,-7.355023907,-7.822167187,0.922091857,0.01,-7.822167187,0.922091857,-9.629434017,-6.014900357,0.025,-5.44402049,0.5550267148,-7.461304193,0.7914961946,-9.012608228,-5.910000158,0.001689223435,590.9879982,0.009,false,false,false
ETH,2023-09-15,2020-12-19,2023-09-14,1000,0.2181144122,0.08202430079,0.9105934145,1.224029378e-11,0.8973901904,2.350299897,-3.264019219,-3.625053144,-2.902985295,-7.671424034,0.785582152,-9.211136759,-6.131711309,0.95,0.01,-5.154899345,0.536428088,-6.206279078,-4.103519613,0.028,0.01,-9.150720581,0.9958132714,-11.10247873,-7.198962433,-7.671424034,0.9258433601,0.01,-7.671424034,0.9258433601,-9.486043675,-5.856804393,0.025,-5.348511224,0.5556998985,-7.335930291,0.7923636533,-8.888934514,-5.782926068,0.001721894521,579.7556665,0.01,false,false,false
ETH,2023-09-16,2020-12-20,2023-09-15,1000,0.2113493092,0.08114145447,0.9115890876,1.225065812e-11,-0.3917595103,2.295181687,-3.266621872,-3.628438692,-2.904805051,-7.497490699,0.7965620335,-9.058723596,-5.936257801,0.95,0.01,-5.043657336,0.5433714035,-6.108645717,-3.978668955,0.028,0.01,-8.959159246,1.009327712,-10.93740521,-6.980913281,-7.497490699,0.9349451296,0.01,-7.497490699,0.9349451296,-9.32994948,-5.665031917,0.025,-5.233531506,0.5639495059,-7.177472083,0.8021054543,-8.749569885,-5.60537428,0.001740836115,573.4366121,0.01,false,false,false
ETH,2023-09-17,2020-12-21,2023-09-16,1000,0.2054041877,0.08049295979,0.9123554032,1.114298405e-11,-0.7565722554,2.232491393,-3.268921592,-3.631253629,-2.906589555,-7.297839317,0.8119431808,-8.889218709,-5.706459926,0.95,0.01,-4.950888879,0.5558886978,-6.040410707,-3.861367052,0.028,0.01,-8.789616511,1.037421221,-10.82292474,-6.756308281,-7.297839317,0.9429075851,0.01,-7.297839317,0.9429075851,-9.145904225,-5.44977441,0.025,-5.105653773,0.5912349291,-7.052924999,0.8261815299,-8.672211043,-5.433638956,0.001824082904,547.2206965,0.01,false,false,false
ETH,2023-09-18,2020-12-22,2023-09-17,1000,0.2006585205,0.08000492121,0.912936873,9.311007428e-12,0.8864620568,2.182818287,-3.270882156,-3.68875547,-2.853008842,-7.139741386,0.877108898,-8.858843237,-5.420639535,0.95,0.01,-4.842270982,0.5793750769,-5.977825267,-3.706716698,0.027,0.01,-8.783924819,1.109412016,-10.95833241,-6.609517224,-7.139741386,1.023298822,0.01,-7.139741386,1.023298822,-9.145370224,-5.134112549,0.025,-4.961812469,0.5999918737,-6.906703566,0.8612796202,-8.594780602,-5.21862653,0.002052089247,486.3082403,0.009,false,false,false
ETH,2023-09-19,2020-12-23,2023-09-18,1000,0.1962211214,0.07959142906,0.9134294493,1.01013276e-11,0.3778021178,2.140076361,-3.273022234,-3.778118809,-2.767925658,-7.004517511,0.9154213276,-8.798710343,-5.210324678,0.95,0.01,-4.820593305,0.6110293766,-6.018188877,-3.622997734,0.026,0.01,-8.897268812,1.2735105,-11.39330353,-6.401234099,-7.004517511,1.054518202,0.01,-7.004517511,1.054518202,-9.071335208,-4.937699814,0.025,-4.873129092,0.6294690192,-6.881332644,0.9354529482,-8.714786732,-5.047878556,0.002408307368,414.2293902,0.01,false,false,false
ETH,2023-09-20,2020-12-24,2023-09-19,1000,0.1925486255,0.07906710697,0.9140570849,5.481608611e-12,-1.264640263,2.090875856,-3.035491233,-3.496667417,-2.57431505,-6.34683533,0.8885708269,-8.088402149,-4.605268512,0.95,0.01,-4.516434881,0.5901797786,-5.673165992,-3.359703771,0.026,0.01,-8.167707024,1.178172963,-10.4768836,-5.858530449,-6.34683533,0.94435981,0.01,-6.34683533,0.94435981,-8.197746546,-4.495924114,0.025,-4.744790886,0.6266471371,-6.442373356,0.8646425225,-8.137041559,-4.747705152,0.002546760849,391.6556356,0.01,false,false,false
